leg_id,flight_id,date,aircraft,from,to,start,finish,crew_group_id
10007480,7480,2008-03-01,ERJ135#118,BOD,NCE,2008-03-01T15:05,2008-03-01T16:20,1891952063
10007481,7481,2008-03-01,CRJ100#172,NCE,BOD,2008-03-01T05:45,2008-03-01T07:10,1083776645
10007482,7482,2008-03-01,CRJ100#172,BOD,NCE,2008-03-01T07:45,2008-03-01T09:00,1083776645
10007485,7485,2008-03-01,ERJ135#118,NCE,BOD,2008-03-01T13:05,2008-03-01T14:30,1891952063
10007501,7501,2008-03-01,BAE200#170,NCE,LIL,2008-03-01T10:00,2008-03-01T11:40,867264950
10007506,7506,2008-03-01,BAE200#170,LIL,NCE,2008-03-01T15:00,2008-03-01T16:45,867264950
10007508,7508,2008-03-01,F100#14,LIL,NCE,2008-03-01T09:50,2008-03-01T11:35,1454666067
10007509,7509,2008-03-01,BAE300#81,NCE,LIL,2008-03-01T15:00,2008-03-01T16:40,813378042
10007554,7554,2008-03-01,CRJ100#226,SXB,NCE,2008-03-01T09:15,2008-03-01T10:35,1368346408
10007555,7555,2008-03-01,CRJ100#226,NCE,SXB,2008-03-01T11:10,2008-03-01T12:30,1368346408
10007557,7557,2008-03-01,F100#179,NCE,SXB,2008-03-01T17:00,2008-03-01T18:20,940529983
10007558,7558,2008-03-01,F100#179,SXB,NCE,2008-03-01T19:05,2008-03-01T20:25,940529983
10007804,7804,2008-03-01,CRJ700#67,CDG,AMS,2008-03-01T08:40,2008-03-01T10:05,319461354
10007807,7807,2008-03-01,A319#5,AMS,CDG,2008-03-01T05:50,2008-03-01T07:05,2039633683
10007809,7809,2008-03-01,A319#4,AMS,CDG,2008-03-01T07:05,2008-03-01T08:30,607156385
10007810,7810,2008-03-01,A319#100,CDG,AMS,2008-03-01T09:30,2008-03-01T10:55,871005224
10007813,7813,2008-03-01,CRJ100#66,AMS,CDG,2008-03-01T10:15,2008-03-01T11:30,373978677
10007814,7814,2008-03-01,A320#50,CDG,AMS,2008-03-01T12:50,2008-03-01T14:15,1148687997
10007817,7817,2008-03-01,A319#100,AMS,CDG,2008-03-01T13:30,2008-03-01T14:45,1231761861
10007818,7818,2008-03-01,A319#38,CDG,AMS,2008-03-01T15:40,2008-03-01T17:00,1366447162
10007819,7819,2008-03-01,A320#50,AMS,CDG,2008-03-01T15:40,2008-03-01T17:00,1148687997
10007820,7820,2008-03-01,A319#39,CDG,AMS,2008-03-01T18:20,2008-03-01T19:35,41568198
10007821,7821,2008-03-01,A319#38,AMS,CDG,2008-03-01T17:45,2008-03-01T19:00,1366447162
10007822,7822,2008-03-01,B737800#162,CDG,AMS,2008-03-01T19:50,2008-03-01T21:05,1495203957
10007826,7826,2008-03-01,A319#127,LYS,AMS,2008-03-01T05:30,2008-03-01T07:30,1383317597
10007827,7827,2008-03-01,A320#6,AMS,LYS,2008-03-01T06:40,2008-03-01T08:20,820276643
10007828,7828,2008-03-01,A320#6,LYS,AMS,2008-03-01T09:00,2008-03-01T10:50,820276643
10007829,7829,2008-03-01,A319#127,AMS,LYS,2008-03-01T09:00,2008-03-01T10:40,1383317597
10007830,7830,2008-03-01,A319#127,LYS,AMS,2008-03-01T11:20,2008-03-01T13:10,1189255965
10007833,7833,2008-03-01,A320#6,AMS,LYS,2008-03-01T13:00,2008-03-01T14:40,820276643
10007834,7834,2008-03-01,A320#6,LYS,AMS,2008-03-01T15:20,2008-03-01T17:15,820276643
10007839,7839,2008-03-01,A320#6,AMS,LYS,2008-03-01T18:10,2008-03-01T19:50,1713579631
10007840,7840,2008-03-01,B737400#237,TLS,AMS,2008-03-01T05:30,2008-03-01T07:55,544750431
10007841,7841,2008-03-01,B737400#237,AMS,TLS,2008-03-01T08:55,2008-03-01T10:50,544750431
10007842,7842,2008-03-01,B737400#237,TLS,AMS,2008-03-01T11:30,2008-03-01T13:35,371887690
10007843,7843,2008-03-01,BAE200#171,AMS,TLS,2008-03-01T12:35,2008-03-01T14:35,452390102
10007844,7844,2008-03-01,BAE200#171,TLS,AMS,2008-03-01T15:15,2008-03-01T17:30,452390102
10007845,7845,2008-03-01,CRJ700#67,AMS,TLS,2008-03-01T18:15,2008-03-01T20:10,603445893
10007850,7850,2008-03-01,BAE200#171,NCE,AMS,2008-03-01T05:20,2008-03-01T07:45,908099452
10007853,7853,2008-03-01,CRJ700#67,AMS,NCE,2008-03-01T12:25,2008-03-01T14:30,319461354
10007854,7854,2008-03-01,CRJ700#67,NCE,AMS,2008-03-01T15:10,2008-03-01T17:35,603445893
10007855,7855,2008-03-01,BAE200#171,AMS,NCE,2008-03-01T18:30,2008-03-01T20:35,452390102
10007862,7862,2008-03-01,F100#124,MRS,AMS,2008-03-01T15:15,2008-03-01T17:30,1336815701
10007863,7863,2008-03-01,ERJ145#30,AMS,MRS,2008-03-01T12:35,2008-03-01T14:30,1903227280
10007864,7864,2008-03-01,BAE300#155,MRS,AMS,2008-03-01T05:50,2008-03-01T08:00,203866101
10007865,7865,2008-03-01,F100#124,AMS,MRS,2008-03-01T18:55,2008-03-01T20:55,1336815701
10007880,7880,2008-03-01,ERJ145#30,BOD,AMS,2008-03-01T05:50,2008-03-01T07:40,56569042
10007881,7881,2008-03-01,BAE300#155,AMS,BOD,2008-03-01T08:55,2008-03-01T10:45,203866101
10007882,7882,2008-03-01,CRJ700#28,BOD,AMS,2008-03-01T11:25,2008-03-01T13:15,1796576214
10007883,7883,2008-03-01,B737400#237,AMS,BOD,2008-03-01T19:00,2008-03-01T20:50,371887690
10009340,9340,2008-03-01,A320#130,LYS,MXP,2008-03-01T06:25,2008-03-01T07:40,507908049
10009341,9341,2008-03-01,A319#203,MXP,LYS,2008-03-01T08:50,2008-03-01T10:05,480544626
10009342,9342,2008-03-01,A319#203,LYS,MXP,2008-03-01T10:40,2008-03-01T11:55,480544626
10009343,9343,2008-03-01,A319#95,MXP,LYS,2008-03-01T14:40,2008-03-01T15:55,387995560
10009344,9344,2008-03-01,A319#95,LYS,MXP,2008-03-01T16:30,2008-03-01T17:45,387995560
10009345,9345,2008-03-01,A319#95,MXP,LYS,2008-03-01T19:25,2008-03-01T20:40,379526949
10009380,9380,2008-03-01,A320#48,CDG,MXP,2008-03-01T06:00,2008-03-01T07:40,1335149631
10009383,9383,2008-03-01,A320#130,MXP,CDG,2008-03-01T08:20,2008-03-01T09:55,507908049
10009384,9384,2008-03-01,A319#95,CDG,MXP,2008-03-01T09:10,2008-03-01T10:55,249185689
10009385,9385,2008-03-01,B737400#64,MXP,CDG,2008-03-01T12:15,2008-03-01T13:50,2043738361
10009386,9386,2008-03-01,A320#130,CDG,MXP,2008-03-01T11:05,2008-03-01T12:45,507908049
10009387,9387,2008-03-01,B737300#169,MXP,CDG,2008-03-01T14:00,2008-03-01T15:35,1784849258
10009388,9388,2008-03-01,A319#42,CDG,MXP,2008-03-01T16:35,2008-03-01T18:15,2138614433
10009397,9397,2008-03-01,A320#48,MXP,CDG,2008-03-01T19:10,2008-03-01T20:45,387995560
10009410,9410,2008-03-01,A320#59,CDG,FCO,2008-03-01T06:50,2008-03-01T08:55,1873991775
10009411,9411,2008-03-01,A319#100,FCO,CDG,2008-03-01T06:00,2008-03-01T08:10,871005224
10009413,9413,2008-03-01,A320#204,FCO,CDG,2008-03-01T08:25,2008-03-01T10:35,302910801
10009414,9414,2008-03-01,A320#54,CDG,FCO,2008-03-01T13:00,2008-03-01T15:05,1718824160
10009415,9415,2008-03-01,A320#91,FCO,CDG,2008-03-01T09:50,2008-03-01T12:00,352111753
10009416,9416,2008-03-01,A319#78,CDG,FCO,2008-03-01T14:40,2008-03-01T16:50,238583656
10009420,9420,2008-03-01,B737300#169,CDG,FCO,2008-03-01T17:30,2008-03-01T19:40,1784849258
10009421,9421,2008-03-01,A321#63,FCO,CDG,2008-03-01T16:05,2008-03-01T18:15,1512368656
10009422,9422,2008-03-01,A321#63,CDG,FCO,2008-03-01T19:10,2008-03-01T21:15,334167837
10009423,9423,2008-03-01,F100#160,FCO,CDG,2008-03-01T17:00,2008-03-01T19:10,702879240
10009424,9424,2008-03-01,A319#100,CDG,FCO,2008-03-01T20:20,2008-03-01T22:25,1231761861
10009425,9425,2008-03-01,A320#102,FCO,CDG,2008-03-01T14:30,2008-03-01T16:40,1048776017
10009426,9426,2008-03-01,A321#63,CDG,FCO,2008-03-01T11:35,2008-03-01T13:40,1512368656
10009427,9427,2008-03-01,A319#44,FCO,CDG,2008-03-01T20:20,2008-03-01T22:30,683759645
10009435,9435,2008-03-01,A319#44,CTA,FCO,2008-03-01T18:20,2008-03-01T19:40,683759645
10009450,9450,2008-03-01,BAE300#156,NCE,MXP,2008-03-01T10:50,2008-03-01T11:55,1154121897
10009451,9451,2008-03-01,BAE300#156,MXP,NCE,2008-03-01T09:10,2008-03-01T10:20,1154121897
10009452,9452,2008-03-01,F100#243,NCE,MXP,2008-03-01T16:40,2008-03-01T17:45,1586437926
10009453,9453,2008-03-01,F100#243,MXP,NCE,2008-03-01T15:00,2008-03-01T16:10,1586437926
10009454,9454,2008-03-01,B737300#169,NCE,MXP,2008-03-01T05:40,2008-03-01T06:45,1697647799
10009455,9455,2008-03-01,F100#243,MXP,NCE,2008-03-01T20:30,2008-03-01T21:40,1586437926
10009461,9461,2008-03-01,F100#104,FCO,NCE,2008-03-01T08:10,2008-03-01T09:25,2024776132
10009464,9464,2008-03-01,F100#104,NCE,FCO,2008-03-01T10:15,2008-03-01T11:25,2024776132
10009465,9465,2008-03-01,F100#104,FCO,NCE,2008-03-01T16:10,2008-03-01T17:25,1665563552
10009466,9466,2008-03-01,F100#104,NCE,FCO,2008-03-01T18:25,2008-03-01T19:35,1665563552
10009470,9470,2008-03-01,BAE300#156,MRS,MXP,2008-03-01T06:05,2008-03-01T07:30,1154121897
10009471,9471,2008-03-01,B737300#169,MXP,MRS,2008-03-01T08:50,2008-03-01T10:20,1697647799
10009472,9472,2008-03-01,B737300#169,MRS,MXP,2008-03-01T10:55,2008-03-01T12:20,1697647799
10009473,9473,2008-03-01,BAE300#156,MXP,MRS,2008-03-01T14:45,2008-03-01T16:15,1154121897
10009474,9474,2008-03-01,B737800#103,MRS,MXP,2008-03-01T16:50,2008-03-01T18:15,371742564
10009475,9475,2008-03-01,B737800#103,MXP,MRS,2008-03-01T19:50,2008-03-01T21:20,371742564
10009485,9485,2008-03-01,A320#91,CTA,FCO,2008-03-01T05:35,2008-03-01T06:55,352111753
10009486,9486,2008-03-01,A319#44,FCO,CTA,2008-03-01T12:05,2008-03-01T13:20,867244187
10009490,9490,2008-03-01,A320#59,FCO,CTA,2008-03-01T13:45,2008-03-01T15:00,881177350
10009491,9491,2008-03-01,A320#92,CTA,FCO,2008-03-01T09:55,2008-03-01T11:15,890945376
10009493,9493,2008-03-01,A319#90,CTA,FCO,2008-03-01T11:35,2008-03-01T12:55,259432957
10009494,9494,2008-03-01,A319#90,FCO,CTA,2008-03-01T16:15,2008-03-01T17:30,259432957
10009496,9496,2008-03-01,A319#78,FCO,CTA,2008-03-01T18:55,2008-03-01T20:10,238583656
10009498,9498,2008-03-01,A320#54,FCO,CTA,2008-03-01T20:50,2008-03-01T22:05,1718824160
10009499,9499,2008-03-01,A320#59,CTA,FCO,2008-03-01T15:40,2008-03-01T17:00,881177350
10009502,9502,2008-03-01,A319#90,MXP,CTA,2008-03-01T08:50,2008-03-01T10:45,13374071
10009503,9503,2008-03-01,A319#90,CTA,MXP,2008-03-01T05:15,2008-03-01T07:15,13374071
10009504,9504,2008-03-01,A320#48,MXP,CTA,2008-03-01T13:45,2008-03-01T15:40,379526949
10009507,9507,2008-03-01,ERJ135#93,CTA,MXP,2008-03-01T10:50,2008-03-01T12:50,1653226048
10009508,9508,2008-03-01,A320#92,MXP,CTA,2008-03-01T20:10,2008-03-01T22:05,1399452109
10009511,9511,2008-03-01,A320#48,CTA,MXP,2008-03-01T16:30,2008-03-01T18:30,379526949
10009528,9528,2008-03-01,A320#59,FCO,PMO,2008-03-01T09:55,2008-03-01T11:05,1873991775
10009530,9530,2008-03-01,A319#101,FCO,PMO,2008-03-01T12:20,2008-03-01T13:30,7002189
10009531,9531,2008-03-01,A320#204,PMO,FCO,2008-03-01T05:45,2008-03-01T06:55,302910801
10009532,9532,2008-03-01,A320#92,FCO,PMO,2008-03-01T13:30,2008-03-01T14:40,890945376
10009533,9533,2008-03-01,A320#205,PMO,FCO,2008-03-01T08:20,2008-03-01T09:30,2101176022
10009535,9535,2008-03-01,A318#202,PMO,FCO,2008-03-01T09:55,2008-03-01T11:05,1927117020
10009536,9536,2008-03-01,A320#54,FCO,PMO,2008-03-01T16:20,2008-03-01T17:30,1718824160
10009538,9538,2008-03-01,A319#101,FCO,PMO,2008-03-01T17:10,2008-03-01T18:20,553945085
10009539,9539,2008-03-01,A320#59,PMO,FCO,2008-03-01T11:45,2008-03-01T12:55,1873991775
10009541,9541,2008-03-01,A320#204,FCO,PMO,2008-03-01T19:40,2008-03-01T20:50,1255410251
10009543,9543,2008-03-01,A319#101,PMO,FCO,2008-03-01T15:20,2008-03-01T16:30,7002189
10009544,9544,2008-03-01,A320#48,MXP,PMO,2008-03-01T08:35,2008-03-01T10:20,1335149631
10009545,9545,2008-03-01,A320#54,PMO,FCO,2008-03-01T18:15,2008-03-01T19:25,1718824160
10009546,9546,2008-03-01,A320#130,MXP,PMO,2008-03-01T13:45,2008-03-01T15:30,507908049
10009547,9547,2008-03-01,A319#203,PMO,MXP,2008-03-01T05:15,2008-03-01T07:00,480544626
10009548,9548,2008-03-01,A319#42,MXP,PMO,2008-03-01T20:10,2008-03-01T21:55,2138614433
10009549,9549,2008-03-01,A320#48,PMO,MXP,2008-03-01T11:00,2008-03-01T12:45,1335149631
10009551,9551,2008-03-01,A320#92,PMO,MXP,2008-03-01T16:10,2008-03-01T17:55,1399452109
