id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
HFWWEBRU,ORY,CSD,ORY,ORY,0,1200,0,0,0,24,52,AirbusSmall
VBXFHPYF,ORY,ST,ORY,ORY,0,1200,0,0,0,20,50,AirbusSmall
FNAYFDKB,ORY,ST,ORY,ORY,0,1200,0,0,0,21,58,AirbusSmall
OJYMLMDR,ORY,ST,ORY,ORY,0,1200,0,0,0,28,54,AirbusSmall
LABIUBYJ,ORY,ST,ORY,ORY,0,1200,0,0,0,25,50,AirbusSmall
NMPYRVJS,ORY,ST,ORY,ORY,0,1200,0,0,0,28,48,AirbusSmall
VISOJNAP,ORY,ST,ORY,ORY,0,1200,0,0,0,27,48,AirbusSmall
FWTRHIED,BIA,CP,LYS,BIA,0,1200,0,0,0,20,44,ERJ
JOVGZCWI,BIA,FO,LYS,BIA,0,1200,0,0,0,23,55,ERJ
ABDLUKAD,BIA,CSD,LYS,BIA,0,1200,0,0,0,28,42,ERJ
XZAAXLIF,BIA,ST,LYS,BIA,0,1200,0,0,0,27,58,ERJ
VQMXWBWY,BIA,ST,LYS,BIA,0,1200,0,0,0,25,55,ERJ
LBHDZLVZ,DUS,CP,CDG,DUS,0,1200,0,0,0,25,54,AirbusSmall
RMOOEFUM,DUS,FO,CDG,DUS,0,1200,0,0,0,26,53,AirbusSmall
TJEDGKRM,DUS,CSD,CDG,DUS,0,1200,0,0,0,28,55,AirbusSmall
NUKVCNON,DUS,CSD,CDG,DUS,0,1200,0,0,0,26,56,AirbusSmall
SIVAEAVI,DUS,ST,CDG,DUS,0,1200,0,0,0,21,41,AirbusSmall
OVPLZGGX,DUS,ST,CDG,DUS,0,1200,0,0,0,22,44,AirbusSmall
FAERBLRE,DUS,ST,CDG,DUS,0,1200,0,0,0,21,53,AirbusSmall
UTPQVHPZ,DUS,ST,CDG,DUS,0,1200,0,0,0,28,58,AirbusSmall
RTBCIDHY,DUS,ST,CDG,DUS,0,1200,0,0,0,29,47,AirbusSmall
RYBCXREP,DUS,ST,CDG,DUS,0,1200,0,0,0,22,42,AirbusSmall
VZOSWBFT,CFE,CP,LIL,CFE,0,1200,0,0,0,23,41,Fokker
QAESNFJX,CFE,FO,LIL,CFE,0,1200,0,0,0,27,52,Fokker
PFAUOFWZ,CFE,CSD,LIL,CFE,0,1200,0,0,0,25,44,Fokker
XKRPZXSH,CFE,ST,LIL,CFE,0,1200,0,0,0,25,45,Fokker
UAZXKRSQ,CFE,ST,LIL,CFE,0,1200,0,0,0,29,42,Fokker
UYBBHRRB,CFE,ST,LIL,CFE,0,1200,0,0,0,21,59,Fokker
PLNCNMIR,FCO,CP,MAD,FCO,0,1200,0,0,0,28,40,AirbusSmall
MRUQUKVF,FCO,FO,MAD,FCO,0,1200,0,0,0,23,51,AirbusSmall
FVAUSCRS,FCO,CSD,MAD,FCO,0,1200,0,0,0,22,49,AirbusSmall
LBZBJUDC,FCO,CSD,MAD,FCO,0,1200,0,0,0,21,53,AirbusSmall
DKRVECNQ,FCO,ST,MAD,FCO,0,1200,0,0,0,22,42,AirbusSmall
VRTDOXPV,FCO,ST,MAD,FCO,0,1200,0,0,0,21,40,AirbusSmall
KYTWRFWX,FCO,ST,MAD,FCO,0,1200,0,0,0,29,52,AirbusSmall
MCXHNMQF,FCO,ST,MAD,FCO,0,1200,0,0,0,21,44,AirbusSmall
TQRHWNYF,FCO,ST,MAD,FCO,0,1200,0,0,0,24,54,AirbusSmall
VMEAKLYJ,FCO,ST,MAD,FCO,0,1200,0,0,0,26,58,AirbusSmall
AEQHKJTG,VCE,CP,CDG,VCE,0,1200,0,0,0,21,56,AirbusSmall
FUZFRIOM,VCE,FO,CDG,VCE,0,1200,0,0,0,23,47,AirbusSmall
EZLHHZCC,VCE,CSD,CDG,VCE,0,1200,0,0,0,22,49,AirbusSmall
NOFLWXRW,VCE,CSD,CDG,VCE,0,1200,0,0,0,24,44,AirbusSmall
OKXRMNMD,VCE,ST,CDG,VCE,0,1200,0,0,0,24,48,AirbusSmall
XCOMMEOI,VCE,ST,CDG,VCE,0,1200,0,0,0,29,47,AirbusSmall
FZJOIGMO,VCE,ST,CDG,VCE,0,1200,0,0,0,21,53,AirbusSmall
ASVRUBQI,VCE,ST,CDG,VCE,0,1200,0,0,0,29,53,AirbusSmall
OJXIDUAD,VCE,ST,CDG,VCE,0,1200,0,0,0,24,42,AirbusSmall
ZCKGTNAW,VCE,ST,CDG,VCE,0,1200,0,0,0,21,50,AirbusSmall
ZGRAUAEX,CDG,CP,CDG,CDG,0,1200,0,0,0,20,57,AirbusSmall
JAJONPTM,CDG,FO,CDG,CDG,0,1200,0,0,0,28,43,AirbusSmall
ZAPNSRHS,CDG,CSD,CDG,CDG,0,1200,0,0,0,20,47,AirbusSmall
MVSGFXIH,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,48,AirbusSmall
RWICCLPC,CDG,ST,CDG,CDG,0,1200,0,0,0,24,47,AirbusSmall
JLXYNFDB,CDG,ST,CDG,CDG,0,1200,0,0,0,28,54,AirbusSmall
JEXIQXRR,CDG,ST,CDG,CDG,0,1200,0,0,0,28,48,AirbusSmall
PZDCYEAS,CDG,ST,CDG,CDG,0,1200,0,0,0,26,51,AirbusSmall
IDIWTQAU,CDG,ST,CDG,CDG,0,1200,0,0,0,27,50,AirbusSmall
GMPEIFLS,CDG,ST,CDG,CDG,0,1200,0,0,0,23,51,AirbusSmall
CWWUPGKU,CDG,CP,CDG,CDG,0,1200,0,0,0,27,46,AirbusSmall
BRWAMQPG,CDG,FO,CDG,CDG,0,1200,0,0,0,20,51,AirbusSmall
BSCGPGFY,CDG,CSD,CDG,CDG,0,1200,0,0,0,28,51,AirbusSmall
UPZBLHGD,CDG,CSD,CDG,CDG,0,1200,0,0,0,22,48,AirbusSmall
PMUWVJQG,CDG,ST,CDG,CDG,0,1200,0,0,0,28,53,AirbusSmall
DLEWJGEA,CDG,ST,CDG,CDG,0,1200,0,0,0,27,45,AirbusSmall
LDEEHGPN,CDG,ST,CDG,CDG,0,1200,0,0,0,21,42,AirbusSmall
QBGDKZFR,CDG,ST,CDG,CDG,0,1200,0,0,0,21,58,AirbusSmall
RTDSDOEY,CDG,ST,CDG,CDG,0,1200,0,0,0,27,52,AirbusSmall
PRZHGOOK,CDG,ST,CDG,CDG,0,1200,0,0,0,28,46,AirbusSmall
KNKIBCPA,CDG,CP,CDG,CDG,0,1200,0,0,0,23,48,BoeingSmall
JBQGDGVU,CDG,FO,CDG,CDG,0,1200,0,0,0,25,40,BoeingSmall
NACECYVV,CDG,CS,CDG,CDG,0,1200,0,0,0,20,50,BoeingSmall
CTDAVXOW,CDG,ST,CDG,CDG,0,1200,0,0,0,21,44,BoeingSmall
YITCUSVF,CDG,ST,CDG,CDG,0,1200,0,0,0,22,49,BoeingSmall
UPKBFOVN,CDG,ST,CDG,CDG,0,1200,0,0,0,22,53,BoeingSmall
DYSHQZDD,AJA,CP,LYS,AJA,0,1200,0,0,0,28,45,BAE
DSHQQXPO,AJA,FO,LYS,AJA,0,1200,0,0,0,26,41,BAE
GDHUEZCN,AJA,CS,LYS,AJA,0,1200,0,0,0,25,50,BAE
XMZXRSRI,AJA,ST,LYS,AJA,0,1200,0,0,0,21,47,BAE
ERQDOLTZ,AJA,ST,LYS,AJA,0,1200,0,0,0,26,46,BAE
IBSQERRU,AJA,ST,LYS,AJA,0,1200,0,0,0,21,59,BAE
NWMWWWOQ,LYS,CP,PMO,LYS,0,1200,0,0,0,29,46,AirbusSmall
TUBCONBS,LYS,FO,PMO,LYS,0,1200,0,0,0,28,58,AirbusSmall
NCCLUSUO,LYS,CSD,PMO,LYS,0,1200,0,0,0,20,40,AirbusSmall
RNKVJKHQ,LYS,CSD,PMO,LYS,0,1200,0,0,0,24,59,AirbusSmall
YSIOCBFT,LYS,ST,PMO,LYS,0,1200,0,0,0,26,43,AirbusSmall
ZOCNSLUK,LYS,ST,PMO,LYS,0,1200,0,0,0,23,45,AirbusSmall
QTQJVTVG,LYS,ST,PMO,LYS,0,1200,0,0,0,26,56,AirbusSmall
ISMADUWX,LYS,ST,PMO,LYS,0,1200,0,0,0,23,41,AirbusSmall
DENGDCBZ,LYS,ST,PMO,LYS,0,1200,0,0,0,24,42,AirbusSmall
ALBDTYNC,LYS,ST,PMO,LYS,0,1200,0,0,0,24,43,AirbusSmall
ECDKFXBA,FRA,CP,LYS,FRA,0,1200,0,0,0,23,50,AirbusSmall
NIPBVGWF,FRA,FO,LYS,FRA,0,1200,0,0,0,24,40,AirbusSmall
KKHOZMYC,FRA,CSD,LYS,FRA,0,1200,0,0,0,29,54,AirbusSmall
JXTZVMSY,FRA,CSD,LYS,FRA,0,1200,0,0,0,22,52,AirbusSmall
DETBADQU,FRA,ST,LYS,FRA,0,1200,0,0,0,26,40,AirbusSmall
YIPQMMHX,FRA,ST,LYS,FRA,0,1200,0,0,0,26,53,AirbusSmall
GDWYMMYN,FRA,ST,LYS,FRA,0,1200,0,0,0,27,45,AirbusSmall
GPBHZLZX,FRA,ST,LYS,FRA,0,1200,0,0,0,22,58,AirbusSmall
RMENRTTP,FRA,ST,LYS,FRA,0,1200,0,0,0,22,51,AirbusSmall
LLYLRJOC,FRA,ST,LYS,FRA,0,1200,0,0,0,27,42,AirbusSmall
TCBUBKWQ,LYS,CP,CDG,LYS,0,1200,0,0,0,22,58,AirbusSmall
MGZIGDLA,LYS,FO,CDG,LYS,0,1200,0,0,0,20,51,AirbusSmall
NNKIUZNF,LYS,CSD,CDG,LYS,0,1200,0,0,0,27,52,AirbusSmall
TFLMJQWM,LYS,CSD,CDG,LYS,0,1200,0,0,0,27,56,AirbusSmall
GSEZKNJP,LYS,ST,CDG,LYS,0,1200,0,0,0,20,47,AirbusSmall
SRWSDKYV,LYS,ST,CDG,LYS,0,1200,0,0,0,22,46,AirbusSmall
BJRWSCOX,LYS,ST,CDG,LYS,0,1200,0,0,0,24,45,AirbusSmall
UINAQOJQ,LYS,ST,CDG,LYS,0,1200,0,0,0,22,51,AirbusSmall
EYFMUKKC,LYS,ST,CDG,LYS,0,1200,0,0,0,22,41,AirbusSmall
LTNPWKIF,LYS,ST,CDG,LYS,0,1200,0,0,0,28,51,AirbusSmall
IQHQQXBO,NCE,CP,CDG,NCE,0,1200,0,0,0,28,49,AirbusSmall
NMBMWWBL,NCE,FO,CDG,NCE,0,1200,0,0,0,20,53,AirbusSmall
VVYWWKNO,NCE,CSD,CDG,NCE,0,1200,0,0,0,23,50,AirbusSmall
OPSZWMLZ,NCE,CSD,CDG,NCE,0,1200,0,0,0,27,43,AirbusSmall
PLLFACHM,NCE,ST,CDG,NCE,0,1200,0,0,0,29,55,AirbusSmall
PVHJUSVA,NCE,ST,CDG,NCE,0,1200,0,0,0,24,54,AirbusSmall
ANDOKYIN,NCE,ST,CDG,NCE,0,1200,0,0,0,26,58,AirbusSmall
VRBWBXPY,NCE,ST,CDG,NCE,0,1200,0,0,0,27,55,AirbusSmall
CHOYNSQA,NCE,ST,CDG,NCE,0,1200,0,0,0,21,56,AirbusSmall
JWTFTRFZ,NCE,ST,CDG,NCE,0,1200,0,0,0,21,50,AirbusSmall
XSGZPLPK,CDG,CP,CDG,CDG,0,1200,0,0,0,25,43,AirbusSmall
UMSGGQMN,CDG,FO,CDG,CDG,0,1200,0,0,0,21,58,AirbusSmall
IKYJGNWJ,CDG,CSD,CDG,CDG,0,1200,0,0,0,22,45,AirbusSmall
LJALYZHF,CDG,CSD,CDG,CDG,0,1200,0,0,0,21,58,AirbusSmall
QALWRHVW,CDG,ST,CDG,CDG,0,1200,0,0,0,21,52,AirbusSmall
IQWEUXVS,CDG,ST,CDG,CDG,0,1200,0,0,0,25,52,AirbusSmall
MXZUIZUY,CDG,ST,CDG,CDG,0,1200,0,0,0,22,44,AirbusSmall
AAOFRAXI,CDG,ST,CDG,CDG,0,1200,0,0,0,20,59,AirbusSmall
PVQNHULH,CDG,ST,CDG,CDG,0,1200,0,0,0,29,52,AirbusSmall
WDRFZUOD,CDG,ST,CDG,CDG,0,1200,0,0,0,21,42,AirbusSmall
XNPAGMNV,CDG,CP,CDG,CDG,0,1200,0,0,0,26,41,AirbusSmall
GMEUCMVB,CDG,FO,CDG,CDG,0,1200,0,0,0,29,45,AirbusSmall
ROZPRTZT,CDG,CSD,CDG,CDG,0,1200,0,0,0,23,57,AirbusSmall
EHZAOIZH,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,57,AirbusSmall
KDRGIAZI,CDG,ST,CDG,CDG,0,1200,0,0,0,28,51,AirbusSmall
EVBFUVXK,CDG,ST,CDG,CDG,0,1200,0,0,0,28,44,AirbusSmall
JXTMYNQB,CDG,ST,CDG,CDG,0,1200,0,0,0,27,53,AirbusSmall
MQGXWJKX,CDG,ST,CDG,CDG,0,1200,0,0,0,28,57,AirbusSmall
IGFSYUPX,CDG,ST,CDG,CDG,0,1200,0,0,0,27,43,AirbusSmall
YVEZEBFQ,CDG,ST,CDG,CDG,0,1200,0,0,0,24,58,AirbusSmall
YZUHNWFP,ORY,CP,ORY,ORY,0,1200,0,0,0,28,59,AirbusSmall
EDJHSWOY,ORY,FO,ORY,ORY,0,1200,0,0,0,23,43,AirbusSmall
ZBXLXFAQ,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,50,AirbusSmall
SOIRDKEI,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,50,AirbusSmall
WMGSLXEE,ORY,ST,ORY,ORY,0,1200,0,0,0,29,48,AirbusSmall
QUFUBASY,ORY,ST,ORY,ORY,0,1200,0,0,0,27,47,AirbusSmall
STMZNWTL,ORY,ST,ORY,ORY,0,1200,0,0,0,27,41,AirbusSmall
IQAQJWHD,ORY,ST,ORY,ORY,0,1200,0,0,0,22,44,AirbusSmall
RWYACKAV,ORY,ST,ORY,ORY,0,1200,0,0,0,22,48,AirbusSmall
KRFJAPDF,ORY,ST,ORY,ORY,0,1200,0,0,0,22,55,AirbusSmall
RWWEQDPF,ORY,CP,ORY,ORY,0,1200,0,0,0,27,41,AirbusSmall
QZKUCDKP,ORY,FO,ORY,ORY,0,1200,0,0,0,27,57,AirbusSmall
IYFWIZXY,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,53,AirbusSmall
KXUEFOSK,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,58,AirbusSmall
EYLEHDWL,ORY,ST,ORY,ORY,0,1200,0,0,0,24,44,AirbusSmall
TAAIJHCH,ORY,ST,ORY,ORY,0,1200,0,0,0,25,44,AirbusSmall
KIIPUBOY,ORY,ST,ORY,ORY,0,1200,0,0,0,20,52,AirbusSmall
CKZXABOP,ORY,ST,ORY,ORY,0,1200,0,0,0,28,41,AirbusSmall
QAVRDAJV,ORY,ST,ORY,ORY,0,1200,0,0,0,28,52,AirbusSmall
QGPDCFGW,ORY,ST,ORY,ORY,0,1200,0,0,0,28,53,AirbusSmall
TXBLTYIP,GVA,CP,LIS,GVA,0,1200,0,0,0,28,55,AirbusSmall
EGGJDUYO,GVA,FO,LIS,GVA,0,1200,0,0,0,23,41,AirbusSmall
QTZUHEKG,GVA,CSD,LIS,GVA,0,1200,0,0,0,28,40,AirbusSmall
IYCNUNRO,GVA,CSD,LIS,GVA,0,1200,0,0,0,25,44,AirbusSmall
QSQMKWHV,GVA,ST,LIS,GVA,0,1200,0,0,0,20,41,AirbusSmall
JHHSJSWC,GVA,ST,LIS,GVA,0,1200,0,0,0,22,47,AirbusSmall
OXTHYFNU,GVA,ST,LIS,GVA,0,1200,0,0,0,29,45,AirbusSmall
ISXOFDRZ,GVA,ST,LIS,GVA,0,1200,0,0,0,20,40,AirbusSmall
VAPASPCX,GVA,ST,LIS,GVA,0,1200,0,0,0,29,41,AirbusSmall
FZTJJUNE,GVA,ST,LIS,GVA,0,1200,0,0,0,25,58,AirbusSmall
STNCHTUC,MRS,CP,ORY,MRS,0,1200,0,0,0,20,44,AirbusSmall
JLWDTJJZ,MRS,FO,ORY,MRS,0,1200,0,0,0,24,41,AirbusSmall
IPJCOITY,MRS,CSD,ORY,MRS,0,1200,0,0,0,24,56,AirbusSmall
NJCHHLIS,MRS,CSD,ORY,MRS,0,1200,0,0,0,21,46,AirbusSmall
LEQDIYOE,MRS,ST,ORY,MRS,0,1200,0,0,0,28,57,AirbusSmall
FFPUAAPX,MRS,ST,ORY,MRS,0,1200,0,0,0,23,56,AirbusSmall
RIFZBFRT,MRS,ST,ORY,MRS,0,1200,0,0,0,25,49,AirbusSmall
CUKMVTEM,MRS,ST,ORY,MRS,0,1200,0,0,0,27,48,AirbusSmall
FGGRMADX,MRS,ST,ORY,MRS,0,1200,0,0,0,22,52,AirbusSmall
KEGCLMUY,MRS,ST,ORY,MRS,0,1200,0,0,0,25,58,AirbusSmall
WSTGHCRS,CDG,CP,CDG,CDG,0,1200,0,0,0,24,47,AirbusSmall
ZQFDMWTV,CDG,FO,CDG,CDG,0,1200,0,0,0,22,50,AirbusSmall
HRWOFOIO,CDG,CSD,CDG,CDG,0,1200,0,0,0,26,41,AirbusSmall
GCMGMMIV,CDG,CSD,CDG,CDG,0,1200,0,0,0,28,46,AirbusSmall
ECECYQKE,CDG,ST,CDG,CDG,0,1200,0,0,0,21,56,AirbusSmall
ABOEKFSC,CDG,ST,CDG,CDG,0,1200,0,0,0,23,47,AirbusSmall
KQQXVGSD,CDG,ST,CDG,CDG,0,1200,0,0,0,22,48,AirbusSmall
FNELQXCV,CDG,ST,CDG,CDG,0,1200,0,0,0,27,43,AirbusSmall
IHFVFZOG,CDG,ST,CDG,CDG,0,1200,0,0,0,21,58,AirbusSmall
FXCDJQDV,CDG,ST,CDG,CDG,0,1200,0,0,0,28,56,AirbusSmall
MLLFAEXX,CDG,CP,CDG,CDG,0,1200,0,0,0,20,52,AirbusSmall
OWUQILXP,CDG,FO,CDG,CDG,0,1200,0,0,0,26,47,AirbusSmall
EAOSGSDV,CDG,CSD,CDG,CDG,0,1200,0,0,0,27,41,AirbusSmall
LJJYVHUQ,CDG,CSD,CDG,CDG,0,1200,0,0,0,24,54,AirbusSmall
QPRXSSNJ,CDG,ST,CDG,CDG,0,1200,0,0,0,26,49,AirbusSmall
QWGJAQEF,CDG,ST,CDG,CDG,0,1200,0,0,0,23,42,AirbusSmall
RWEVWXHE,CDG,ST,CDG,CDG,0,1200,0,0,0,27,54,AirbusSmall
VYKBHYSD,CDG,ST,CDG,CDG,0,1200,0,0,0,20,45,AirbusSmall
EHYBPHJB,CDG,ST,CDG,CDG,0,1200,0,0,0,28,56,AirbusSmall
XDUZYGTE,CDG,ST,CDG,CDG,0,1200,0,0,0,21,45,AirbusSmall
MAQNJCBI,CDG,CP,AMS,CDG,0,1200,0,0,0,26,55,AirbusSmall
XHVJUNAV,CDG,FO,AMS,CDG,0,1200,0,0,0,24,59,AirbusSmall
ZENJPOXB,CDG,CSD,AMS,CDG,0,1200,0,0,0,28,42,AirbusSmall
ATSPNTDF,CDG,CSD,AMS,CDG,0,1200,0,0,0,28,59,AirbusSmall
DZSLQCOD,CDG,ST,AMS,CDG,0,1200,0,0,0,24,50,AirbusSmall
MLGQRTQB,CDG,ST,AMS,CDG,0,1200,0,0,0,26,43,AirbusSmall
KNZNRNVW,CDG,ST,AMS,CDG,0,1200,0,0,0,23,57,AirbusSmall
GSPNPIVX,CDG,ST,AMS,CDG,0,1200,0,0,0,23,40,AirbusSmall
KHMJVHCJ,CDG,ST,AMS,CDG,0,1200,0,0,0,29,56,AirbusSmall
REYPIBJI,CDG,ST,AMS,CDG,0,1200,0,0,0,28,49,AirbusSmall
DSBDURTX,MRS,CP,CDG,MRS,0,1200,0,0,0,20,54,AirbusSmall
HGTQZSLQ,MRS,FO,CDG,MRS,0,1200,0,0,0,27,51,AirbusSmall
MKBHKCZX,MRS,CSD,CDG,MRS,0,1200,0,0,0,22,53,AirbusSmall
JOUBHEEI,MRS,CSD,CDG,MRS,0,1200,0,0,0,28,43,AirbusSmall
RBQBYXEW,MRS,ST,CDG,MRS,0,1200,0,0,0,25,43,AirbusSmall
ZXJKMNUH,MRS,ST,CDG,MRS,0,1200,0,0,0,20,52,AirbusSmall
RQMMXCJU,MRS,ST,CDG,MRS,0,1200,0,0,0,28,52,AirbusSmall
IACMGIJL,MRS,ST,CDG,MRS,0,1200,0,0,0,21,57,AirbusSmall
HATVUCXV,MRS,ST,CDG,MRS,0,1200,0,0,0,27,58,AirbusSmall
WGJBRIOS,MRS,ST,CDG,MRS,0,1200,0,0,0,29,51,AirbusSmall
YXAPGLLU,CDG,CP,LYS,CDG,0,1200,0,0,0,23,46,AirbusSmall
OSBITZTO,CDG,FO,LYS,CDG,0,1200,0,0,0,29,58,AirbusSmall
QHNUDIHF,CDG,CSD,LYS,CDG,0,1200,0,0,0,28,40,AirbusSmall
VQRVGGRO,CDG,CSD,LYS,CDG,0,1200,0,0,0,21,43,AirbusSmall
QLNTFJPX,CDG,ST,LYS,CDG,0,1200,0,0,0,27,57,AirbusSmall
AFMPEBNU,CDG,ST,LYS,CDG,0,1200,0,0,0,27,47,AirbusSmall
EAZWXMSQ,CDG,ST,LYS,CDG,0,1200,0,0,0,28,59,AirbusSmall
LWCFZNGQ,CDG,ST,LYS,CDG,0,1200,0,0,0,22,54,AirbusSmall
LPFBITXJ,CDG,ST,LYS,CDG,0,1200,0,0,0,24,51,AirbusSmall
UYIFMOID,CDG,ST,LYS,CDG,0,1200,0,0,0,20,52,AirbusSmall
RWXHTNTZ,ZRH,CP,VCE,ZRH,0,1200,0,0,0,22,43,AirbusSmall
XVHVHOKM,ZRH,FO,VCE,ZRH,0,1200,0,0,0,20,52,AirbusSmall
XHQSHNLX,ZRH,CSD,VCE,ZRH,0,1200,0,0,0,29,58,AirbusSmall
XVPXHUDP,ZRH,CSD,VCE,ZRH,0,1200,0,0,0,25,40,AirbusSmall
FVTIJVDC,ZRH,ST,VCE,ZRH,0,1200,0,0,0,25,52,AirbusSmall
KNDNNTYK,ZRH,ST,VCE,ZRH,0,1200,0,0,0,29,44,AirbusSmall
DGZSCMKB,ZRH,ST,VCE,ZRH,0,1200,0,0,0,20,53,AirbusSmall
FOXWQECP,ZRH,ST,VCE,ZRH,0,1200,0,0,0,21,46,AirbusSmall
CZQUZKLW,ZRH,ST,VCE,ZRH,0,1200,0,0,0,27,42,AirbusSmall
IBZTGXIE,ZRH,ST,VCE,ZRH,0,1200,0,0,0,26,55,AirbusSmall
HHGOHGJZ,AMS,CP,AMS,AMS,0,1200,0,0,0,20,55,AirbusSmall
FLQLTEBS,AMS,FO,AMS,AMS,0,1200,0,0,0,24,55,AirbusSmall
REINGSWT,AMS,CSD,AMS,AMS,0,1200,0,0,0,22,42,AirbusSmall
QOAHBRAY,AMS,CSD,AMS,AMS,0,1200,0,0,0,28,56,AirbusSmall
EDICQJYQ,AMS,ST,AMS,AMS,0,1200,0,0,0,27,52,AirbusSmall
WZCDGMWI,AMS,ST,AMS,AMS,0,1200,0,0,0,21,52,AirbusSmall
KKGIOCYR,AMS,ST,AMS,AMS,0,1200,0,0,0,26,43,AirbusSmall
EVSASZUC,AMS,ST,AMS,AMS,0,1200,0,0,0,25,48,AirbusSmall
HCEGEFPF,AMS,ST,AMS,AMS,0,1200,0,0,0,27,49,AirbusSmall
WPKIEMFR,AMS,ST,AMS,AMS,0,1200,0,0,0,21,50,AirbusSmall
PMXPBZHC,TLS,CP,TLS,TLS,0,1200,0,0,0,24,51,AirbusSmall
TPEDKWVR,TLS,FO,TLS,TLS,0,1200,0,0,0,22,59,AirbusSmall
SOUESPUT,TLS,CSD,TLS,TLS,0,1200,0,0,0,23,53,AirbusSmall
KIZIYMSB,TLS,CSD,TLS,TLS,0,1200,0,0,0,29,52,AirbusSmall
HYMTHHIV,TLS,ST,TLS,TLS,0,1200,0,0,0,28,53,AirbusSmall
MRQVGBLW,TLS,ST,TLS,TLS,0,1200,0,0,0,22,50,AirbusSmall
JRBEGQBL,TLS,ST,TLS,TLS,0,1200,0,0,0,29,47,AirbusSmall
QMPLJDMU,TLS,ST,TLS,TLS,0,1200,0,0,0,27,52,AirbusSmall
DUKHLCIJ,TLS,ST,TLS,TLS,0,1200,0,0,0,21,44,AirbusSmall
HQVTITIL,TLS,ST,TLS,TLS,0,1200,0,0,0,26,43,AirbusSmall
EGTUKIXI,DUB,CP,MXP,DUB,0,1200,0,0,0,24,40,AirbusSmall
QEXDAXEC,DUB,FO,MXP,DUB,0,1200,0,0,0,25,40,AirbusSmall
DFMFYBBI,DUB,CSD,MXP,DUB,0,1200,0,0,0,29,47,AirbusSmall
WVWJBZDC,DUB,CSD,MXP,DUB,0,1200,0,0,0,20,48,AirbusSmall
ILOAMQJU,DUB,ST,MXP,DUB,0,1200,0,0,0,25,41,AirbusSmall
RWIVDZXD,DUB,ST,MXP,DUB,0,1200,0,0,0,24,59,AirbusSmall
BAHHUWTP,DUB,ST,MXP,DUB,0,1200,0,0,0,22,42,AirbusSmall
IBZNVQQU,DUB,ST,MXP,DUB,0,1200,0,0,0,21,55,AirbusSmall
QIQADXHU,DUB,ST,MXP,DUB,0,1200,0,0,0,24,54,AirbusSmall
EKFLSGJI,DUB,ST,MXP,DUB,0,1200,0,0,0,22,59,AirbusSmall
UEGMJHRV,CDG,CP,CDG,CDG,0,1200,0,0,0,29,48,AirbusSmall
GAJLMDMQ,CDG,FO,CDG,CDG,0,1200,0,0,0,20,47,AirbusSmall
MJIIXFTA,CDG,CSD,CDG,CDG,0,1200,0,0,0,20,46,AirbusSmall
FOTKDBPW,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,45,AirbusSmall
NSQECZYQ,CDG,ST,CDG,CDG,0,1200,0,0,0,22,48,AirbusSmall
FEQIOUEQ,CDG,ST,CDG,CDG,0,1200,0,0,0,24,56,AirbusSmall
ZLEJBFMT,CDG,ST,CDG,CDG,0,1200,0,0,0,28,52,AirbusSmall
GHQJXQJR,CDG,ST,CDG,CDG,0,1200,0,0,0,24,55,AirbusSmall
LGZFIXXE,CDG,ST,CDG,CDG,0,1200,0,0,0,21,45,AirbusSmall
HKBKEGFO,CDG,ST,CDG,CDG,0,1200,0,0,0,21,45,AirbusSmall
MVFDCDLP,CDG,CP,CDG,CDG,0,1200,0,0,0,23,42,AirbusSmall
FPKVMRLR,CDG,FO,CDG,CDG,0,1200,0,0,0,24,50,AirbusSmall
XXWVOSKE,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,49,AirbusSmall
FABAJLWU,CDG,CSD,CDG,CDG,0,1200,0,0,0,28,48,AirbusSmall
ZKINDOKA,CDG,ST,CDG,CDG,0,1200,0,0,0,22,44,AirbusSmall
HQYISWWC,CDG,ST,CDG,CDG,0,1200,0,0,0,25,59,AirbusSmall
PSKHHWTE,CDG,ST,CDG,CDG,0,1200,0,0,0,28,41,AirbusSmall
GALVEFDD,CDG,ST,CDG,CDG,0,1200,0,0,0,25,41,AirbusSmall
OPKTVXCQ,CDG,ST,CDG,CDG,0,1200,0,0,0,26,50,AirbusSmall
VCXNUFGK,CDG,ST,CDG,CDG,0,1200,0,0,0,26,46,AirbusSmall
UFQDHHZW,CDG,CP,CDG,CDG,0,1200,0,0,0,23,48,BoeingSmall
KSBVCETZ,CDG,FO,CDG,CDG,0,1200,0,0,0,26,58,BoeingSmall
JRJGAACF,CDG,CS,CDG,CDG,0,1200,0,0,0,25,56,BoeingSmall
KVJRMKWG,CDG,ST,CDG,CDG,0,1200,0,0,0,24,41,BoeingSmall
AELIHMRG,CDG,ST,CDG,CDG,0,1200,0,0,0,28,42,BoeingSmall
TFOXFDIS,CDG,ST,CDG,CDG,0,1200,0,0,0,28,42,BoeingSmall
